"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0000061",1.57835265432906,-0.310106427010615,1.48005727814109,-0.209523260748462,0.834039778888707,NA
"FBgn0000063",404.771774959063,-0.205592739600995,0.129916344831066,-1.58250095373553,0.113535254763685,0.430327914377001
"FBgn0000064",7917.16080656924,-0.299544253664885,0.10345668245668,-2.89535916435666,0.00378724930842583,0.0392334606340511
"FBgn0000071",342.2384071951,-2.67958365080314,0.182611754768289,-14.6736646510143,9.50687378301636e-49,8.79174561067169e-46
"FBgn0000075",2.0524421521127,0.414316618230114,1.20415946899794,0.344071220545976,0.730792725705062,NA
"FBgn0000077",224.199083286086,0.055965058878142,0.156728955591524,0.357081808316271,0.721030562802886,0.927123162123495
"FBgn0000078",29.0157817140274,1.02026003037423,0.397263628969354,2.56821907663976,0.0102222529723651,0.0861131695232736
"FBgn0000079",159.515293800957,1.06709582155452,0.354053870930245,3.01393632203714,0.00257881926571858,0.028926567046598
"FBgn0000083",5442.63170454361,0.00828809271678708,0.134450902972131,0.061644009326624,0.950846329188098,0.989665124715652
"FBgn0000084",1695.91002088768,0.148623275155421,0.170432736861151,0.872034785643921,0.383189400958346,0.765000092150712
"FBgn0000092",12.6128982724471,-0.753564351565151,0.497203125796993,-1.51560662527458,0.129618850797172,0.463608807556883
"FBgn0000094",21.0900088710877,-0.452451865431408,0.452641769016863,-0.999580455012211,0.317513585663442,0.719312526989032
"FBgn0000097",3047.82384416528,-0.0070429191489026,0.121621870341479,-0.057908327911157,0.953821649542321,0.99035149565129
"FBgn0000099",1.6717340460854,0.442704651504353,1.43490295918348,0.308525847459588,0.757682235429099,NA
"FBgn0000100",25406.8374384528,0.16121418638132,0.130427071843794,1.23604849899873,0.216440536608805,0.603697917625699
"FBgn0000108",50.0739541500761,-0.205864541835435,0.37105492497431,-0.554808811255336,0.57902543963481,0.866300329692706
"FBgn0000109",132.528164098497,0.240012844850485,0.280810968861331,0.854713210896714,0.392709935093799,0.769806129265733
"FBgn0000114",3.69120564589978,0.0148607006931957,1.08919901722937,0.013643696384337,0.989114243035132,NA
"FBgn0000115",572.481675889813,-0.0639572272585526,0.119346116805084,-0.535897010901555,0.592029730413669,0.873578637358952
"FBgn0000116",658.392246950606,-1.29078588445878,0.189937543015044,-6.79584385461144,1.07680356735787e-11,8.61753470299958e-10
"FBgn0000117",10812.682313563,-0.156734041118858,0.116529514123348,-1.34501582966314,0.178620122668976,0.549621731735986
"FBgn0000119",643.493604010952,0.105325583399132,0.119175976266118,0.883782006232038,0.376813901590954,0.761221416373699
"FBgn0000120",0,NA,NA,NA,NA,NA
"FBgn0000121",9.0803732161961,-0.081799586878591,0.616227522821909,-0.132742508000947,0.894397023794474,0.977939313675851
"FBgn0000137",0.087343676946538,-0.900294226591478,3.81016488296462,-0.236287471604372,0.813209607942473,NA
"FBgn0000139",647.194002893582,0.403365732474729,0.11223870028784,3.59382041524253,0.000325864479041716,0.00526634962925087
"FBgn0000140",946.001367635105,-0.0718790076690233,0.14446345833279,-0.497558403339899,0.618795328621472,0.887086118519101
"FBgn0000142",1905.92194472857,0.0986950845658729,0.107085041476008,0.921651457621976,0.356710408381834,0.746800370977101
"FBgn0000146",1576.30641475813,-0.490157617872631,0.0996347156028378,-4.91954651455511,8.67449528732329e-07,2.86013003445718e-05
"FBgn0000147",415.443457019284,-0.419669830003731,0.139503732348087,-3.00830539040045,0.00262708998177875,0.0293493555950933
"FBgn0000150",8947.89987679134,-0.277537418232594,0.144274551634597,-1.92367548599639,0.0543952726199188,0.275551950100782
"FBgn0000152",510.941052499106,-0.1360569856824,0.141819367392129,-0.959368160952263,0.337373308816842,0.733751387468384
"FBgn0000153",24.8029621201495,0.195180312236309,0.411798201050612,0.473970774370432,0.635520748254804,0.895604332496569
"FBgn0000157",0.284854336053305,1.66858963847714,3.61566496086715,0.461489008671025,0.644447805329023,NA
"FBgn0000158",6.04274854909531,-0.12761356479252,0.70159720488889,-0.181890070118979,0.855668997406638,NA
"FBgn0000163",896.117248934645,0.121624718761683,0.154944937752135,0.784954452376147,0.432480274173785,0.795125540523174
"FBgn0000166",8.04614313802891,0.0158868361416661,0.7033172745779,0.0225884344319577,0.981978569461618,0.995009451379236
"FBgn0000171",6836.91863140907,0.0293808727508678,0.162676456466828,0.180609249727903,0.856674295054598,0.966475435638705
"FBgn0000173",1545.76153518692,-0.153717759443835,0.119276700145041,-1.28874926332564,0.197485269898403,0.577943003292689
"FBgn0000179",1.06412667893113,-0.803687496101413,1.84746163758333,-0.435022562716224,0.663546050239093,NA
"FBgn0000180",27.406851861645,-0.39732751021851,0.400187290674652,-0.992853894856779,0.32078116091071,0.721371474992396
"FBgn0000181",13451.8877259857,0.166771093079431,0.100921024002024,1.65249109121293,0.0984344797537311,0.394177388255564
"FBgn0000182",3.81786308209388,0.205920891986946,0.914310498817946,0.22521987033198,0.821808232222157,NA
"FBgn0000183",2642.64636343421,0.0134256765583133,0.0844951286082749,0.158892906365711,0.873753249594763,0.972571672554788
"FBgn0000206",0,NA,NA,NA,NA,NA
"FBgn0000210",1573.20060566926,-0.0341015687205611,0.15332558335229,-0.222412776621937,0.823992566586486,0.960910967439389
"FBgn0000212",3287.46496086775,-0.0994254645741098,0.1046900725315,-0.94971244330922,0.342258385337308,0.73762906304419
"FBgn0000216",0.190048145436947,0.772410189230799,3.81342573113189,0.202550211723026,0.839486608507097,NA
"FBgn0000221",208.619887169355,0.252386226027703,0.163186504739407,1.54661211986089,0.121956805422715,0.446502289440516
"FBgn0000227",0,NA,NA,NA,NA,NA
"FBgn0000228",781.171311238561,0.104993468418655,0.125346956055953,0.837622800922169,0.402242583012076,0.775866748182969
"FBgn0000229",907.485966864453,0.11438224144583,0.18163411168876,0.629739867596183,0.528864793951688,0.84825832118219
"FBgn0000233",5.15742636729756,0.916230520489225,0.84170620248884,1.08853958516644,0.27635697111162,NA
"FBgn0000239",2481.48623953556,0.0279284397269311,0.0946931578866532,0.294936195499586,0.768042621132097,0.944955338876837
"FBgn0000241",8.27984527194858,-0.0515911990009087,0.737266036281963,-0.0699763673654133,0.944212469627848,0.989016247890603
"FBgn0000242",160.670287460628,-0.114292631901885,0.164575766230235,-0.694468174263244,0.48738865282624,0.827626441827436
"FBgn0000244",510.186928378688,0.397801345398095,0.133800670948755,2.97308931694707,0.00294818646745392,0.0320754979981947
"FBgn0000246",176.411724125697,-0.168165269448775,0.306884510184432,-0.54797574940394,0.583708554404407,0.869236333933381
"FBgn0000247",2662.77441957903,0.162857488178587,0.121347127863134,1.34207946283056,0.179570232056419,0.550859421882373
"FBgn0000250",2251.33709227092,0.101571143429362,0.105972500922171,0.958466984788428,0.337827331857771,0.733751387468384
"FBgn0000251",1.97492562228389,-0.427990027532233,1.19879710859501,-0.357016232741699,0.721079653518888,NA
"FBgn0000253",10292.4207422362,-0.079676198816379,0.152799623156167,-0.521442377740337,0.602058636673618,0.878984979125854
"FBgn0000256",2184.41274629441,0.450826538047256,0.129605590764529,3.47844977510523,0.000504322936054222,0.00768985908653432
"FBgn0000257",753.279359362576,-0.0572815508206556,0.143756502643966,-0.398462328779113,0.690289421496767,0.915886766177665
"FBgn0000258",1079.57216744893,-0.0602734276775621,0.391732751607409,-0.153863641552156,0.877717252502687,0.974323753594133
"FBgn0000259",2030.25470905424,0.0472323683683642,0.179754596968622,0.262760280765499,0.792735351375587,0.951799908256836
"FBgn0000261",1903.17593821783,0.16276195066262,0.127439940015287,1.27716593905409,0.201543669286536,0.58611866172569
"FBgn0000273",2102.23775428587,0.125562660406716,0.149092162046994,0.842181498227508,0.399686368428394,0.77452611046089
"FBgn0000274",0,NA,NA,NA,NA,NA
"FBgn0000276",69.4968591125523,-0.152137799950484,0.412343003555014,-0.368959333949719,0.712158036336024,0.92253561656416
"FBgn0000277",31.9807517700358,0.487069153072381,0.504665677941511,0.96513231305742,0.334478544051852,0.732788871319707
"FBgn0000278",44.7028436452136,0.669781736754772,0.299853975635829,2.23369303453297,0.0255032776303836,0.16565926663363
"FBgn0000279",98.3131469190713,-0.48926435475132,0.230590500716199,-2.12178885613977,0.033855472871002,0.20170300694728
"FBgn0000280",0.49493356146143,-1.02304051726433,2.68355377190293,-0.381226017520374,0.703035545026576,NA
"FBgn0000281",0.992636089494352,0.361138403992297,1.76066200778406,0.20511512283202,0.837482181317107,NA
"FBgn0000283",3526.31008558795,0.120207583462779,0.117231325559974,1.02538790624936,0.305180192266941,0.707376316790363
"FBgn0000286",484.873825567724,0.531569096645794,0.131464073554569,4.04345523665177,5.26692155357386e-05,0.00111064962909457
"FBgn0000287",0.692535396871298,-0.242702972952193,2.44563619721623,-0.0992391972397413,0.920948353552318,NA
"FBgn0000289",3448.76262953296,0.180864311050243,0.102115490946305,1.7711740831305,0.0765317576071828,0.33827605871725
"FBgn0000299",50847.6179108074,-0.636464548381708,0.132639110961742,-4.7984681423663,1.59883731981617e-06,4.9839412033071e-05
"FBgn0000303",2.69203939162257,-0.740287710840174,1.08250399244401,-0.683866032834481,0.494059764689974,NA
"FBgn0000307",1642.82454444605,0.0542395919975012,0.165584407038837,0.327564611713587,0.743240882638414,0.936468379215294
"FBgn0000308",16758.1169758136,-0.0378313143529054,0.148844794101029,-0.254166190906396,0.799367168844647,0.953638376259897
"FBgn0000313",58.3929443931834,-0.0176337429857166,0.23718079415018,-0.0743472634405261,0.940734070277179,0.989015272833401
"FBgn0000316",1.90678747168759,0.323151511296345,1.41692104744046,0.22806599695875,0.819594934004764,NA
"FBgn0000317",1436.68048452464,0.0723266801708675,0.12836819439665,0.563431467668558,0.573141114500914,0.864481313587528
"FBgn0000318",906.753616132792,-0.25423262277066,0.140198842791858,-1.81337176333258,0.0697745016077118,0.319737004661596
"FBgn0000319",14032.9058467729,-0.0247043668836704,0.12029124477797,-0.205371279757468,0.837282057450954,0.961730411836087
"FBgn0000320",1.16180797341892,0.767106245504516,1.98252296542593,0.386934355305039,0.698804806499928,NA
"FBgn0000326",269.368606143896,-0.160264651054239,0.1432501651672,-1.11877463364304,0.2632362959665,0.663310836006413
"FBgn0000330",227.230396667204,0.17424018772314,0.173783555158884,1.00262759363991,0.316040577013385,0.718101480339177
"FBgn0000337",25.3292318266985,-0.00670257508408379,0.377673811152265,-0.0177469945920649,0.985840690277734,0.996375478467709
"FBgn0000338",1832.90401100614,-0.19208908505082,0.168510162646433,-1.13992581832503,0.254317207673937,0.65409077980422
"FBgn0000339",565.948672253472,-0.00844037149093283,0.169453320313071,-0.0498094193453333,0.960274260449924,0.99041559127288
"FBgn0000346",94.0126752243329,-0.641407618724277,0.217889756027881,-2.9437254436239,0.00324287542333301,0.0346475637335054
"FBgn0000351",34.3175207607977,-0.384315630569344,0.324534342569795,-1.18420635402151,0.236331387510448,0.633457932106171
"FBgn0000352",837.427425801003,-0.0415755795132212,0.108311617680244,-0.383851523997729,0.701088497243893,0.918218851867677
"FBgn0000355",0.372198012999843,0.764643527069436,2.90300739725074,0.263397030194819,0.792244579376435,NA
"FBgn0000356",0,NA,NA,NA,NA,NA
"FBgn0000357",3.41206329792148,-0.391525148238575,0.919191744260483,-0.425945022551925,0.670147907094911,NA
"FBgn0000358",0.0796749105101128,0.719763685204582,3.81458895662518,0.188687088802713,0.850338071459213,NA
"FBgn0000359",0.512456588636781,1.05843459604419,2.4102595659797,0.439137182975548,0.66056213816272,NA
"FBgn0000360",0.655096366188273,-0.0517444809320348,2.54690506818803,-0.0203166115527219,0.98379080441923,NA
"FBgn0000363",3.19839034781747,0.0535334339152228,0.982122260430888,0.054507912173517,0.95653050496017,NA
"FBgn0000370",11183.3433115426,0.0941507384065096,0.111669984571165,0.843115889807521,0.399163632809754,0.774234191534742
"FBgn0000376",1250.21907629536,-0.0894031388608273,0.137271447124133,-0.651287217654092,0.514861098140447,0.843227956762005
"FBgn0000377",892.783145417565,-0.0886093957346847,0.116984241552952,-0.757447281432141,0.448781938601033,0.808487462116103
"FBgn0000382",733.171575823204,0.125664634242225,0.14254012104126,0.881608864397197,0.377988359818965,0.761280814707121
"FBgn0000384",598.77153580614,-0.0211983970373782,0.164735910360167,-0.128681093217815,0.897609996438865,0.978238575404043
"FBgn0000392",1080.22701781589,-0.465805178675894,0.109278559569869,-4.2625486692847,2.02108461328988e-05,0.000488996721988712
"FBgn0000394",621.778335326083,0.18844173114546,0.127137342937602,1.48219025812067,0.138289677971401,0.478396281138985
"FBgn0000395",496.874906795116,0.376217325616299,0.20230330856278,1.85966966279026,0.062932276690026,0.30050793969655
"FBgn0000404",2429.45180115513,-0.0637083922162319,0.100998627738936,-0.630784730866907,0.528181288486891,0.84825832118219
"FBgn0000405",2318.16256844911,-0.526630792179257,0.119357700483138,-4.41220625102154,1.0232256832603e-05,0.000266968882814277
"FBgn0000406",265.508207219706,2.03319459859653,0.279509713319366,7.2741464847535,3.48617536955317e-13,3.45421876199893e-11
"FBgn0000409",4201.61613133004,0.103146529927187,0.113122784434197,0.911810387651723,0.361868541179086,0.7488851987258
"FBgn0000411",0,NA,NA,NA,NA,NA
"FBgn0000412",2799.14541301722,-0.233856793940102,0.110933824671442,-2.10807474305268,0.0350245247484957,0.20586802223286
"FBgn0000413",2709.4017735386,0.00735653577763744,0.151969941289814,0.0484078345704442,0.961391215542366,0.99041559127288
"FBgn0000414",2340.51087850447,0.241932378136603,0.102299494635618,2.36494206543586,0.0180328916133076,0.131220004955686
"FBgn0000416",38598.4010589658,0.370506538366434,0.0757246560639634,4.89281242893296,9.94051360902462e-07,3.23183182687156e-05
"FBgn0000422",6.74265395568728,-0.440176694338601,0.677921762080294,-0.649303089176337,0.516142489417844,0.843950104911786
"FBgn0000426",698.185351933298,-0.195364977838338,0.149455223554114,-1.30718066048458,0.191151362073033,0.569999458692195
"FBgn0000427",0.190048145436947,0.772410189230799,3.81342573113189,0.202550211723026,0.839486608507097,NA
"FBgn0000439",0,NA,NA,NA,NA,NA
"FBgn0000442",3.58976090424144,-0.341464201663661,0.949714781216114,-0.359543947738093,0.719188207104617,NA
"FBgn0000447",619.766935722834,-0.527156783575789,0.118546671250722,-4.44682906752289,8.71471273367552e-06,0.000233975980910908
"FBgn0000448",7.61962030656936,-0.366694512915602,0.624460622614153,-0.587217992033708,0.557057310217896,0.857583224965943
"FBgn0000449",0,NA,NA,NA,NA,NA
"FBgn0000451",0.631110405153444,-0.492185635976972,2.18977039159771,-0.224765864889543,0.822161422495498,NA
"FBgn0000454",2699.07549116503,0.00834039784566046,0.14131669699049,0.0590191960559459,0.952936818520114,0.990050323373225
"FBgn0000455",535.580648295711,0.162977098389148,0.167025112235143,0.975764040557588,0.329181408396475,0.728664059064857
"FBgn0000459",4.72119790578584,-0.498060996262631,0.837874376163662,-0.594433975344944,0.552221890015337,NA
"FBgn0000463",1.32519236755264,-1.09587570976439,1.61215620557226,-0.679757771595956,0.496657849127522,NA
"FBgn0000464",1545.40584906511,0.076328466105186,0.115789504394034,0.659200214256366,0.509767209363864,0.839824323740189
"FBgn0000472",2633.49958171659,0.137034656543172,0.205335244297267,0.667370363096486,0.504535591730472,0.836170794498749
"FBgn0000473",16.1622106885231,-0.0980760030391612,0.508615605838886,-0.192829323192707,0.847092637860309,0.963157296464077
"FBgn0000477",1.55593651749315,0.562700603774505,1.54386453034721,0.364475375082266,0.715503058920288,NA
"FBgn0000479",881.74363689341,0.224079306222133,0.120141078391916,1.86513480003199,0.0621625117490495,0.298455414688267
"FBgn0000482",1016.7298545619,0.0449749016774783,0.130286816417148,0.345199176050777,0.729944638152958,0.932370967364498
"FBgn0000489",111.800665997973,-0.126222102689289,0.196414701313405,-0.642630627164135,0.520463804981496,0.845827984985994
"FBgn0000490",200.714847330613,-0.863068367951911,0.205361234914555,-4.20268395985742,2.63768734105094e-05,0.000613225467585669
"FBgn0000492",0.482571247926677,1.03168633968032,2.44099899350347,0.42264922780635,0.672551204197567,NA
"FBgn0000497",2.24832096409629,3.4863552154733,1.67080778343672,2.08662854580563,0.0369217248460105,NA
"FBgn0000499",965.304181333989,-0.0239984169997726,0.131438413800994,-0.182582977881243,0.855125241500711,0.965648661666879
"FBgn0000500",4.5906580910075,-0.818528504577108,0.866155578435408,-0.945013257382315,0.344652107763045,NA
"FBgn0000504",7.05381311023231,-0.688437845370855,0.99158160876061,-0.694282587825869,0.487505008401302,0.827626441827436
"FBgn0000520",600.104217206869,-0.107623627866571,0.192251458827196,-0.559806560236864,0.575611388477112,0.86514455846816
"FBgn0000524",891.434538067256,-0.331268356436498,0.118103848836817,-2.80489043921175,0.00503336855092997,0.0496948119209847
"FBgn0000527",136.818434758498,0.578906842909815,0.208850483652234,2.77187216800406,0.00557349192435308,0.0535660199611902
"FBgn0000529",0.502252655783334,0.793413175156198,2.68109136961265,0.295929181731253,0.767284164841012,NA
"FBgn0000533",6.69491327965049,-0.33948925533863,0.736841110133046,-0.46073604019913,0.644987994613846,0.89932699605504
"FBgn0000535",177.571465950567,0.712147688710901,0.236763728253848,3.00784116707001,0.00263110612500847,0.0293548207485865
"FBgn0000536",871.574573296314,-0.0439958993984391,0.152228951497645,-0.289011380329449,0.772572668765809,0.94558374846568
"FBgn0000541",4907.53497226926,0.122129659140647,0.196494813614031,0.621541387756642,0.534243471833671,0.850331696847538
"FBgn0000542",161.252366068971,-0.0411482990644046,0.210218004779801,-0.195741078921886,0.844812829970964,0.963157296464077
"FBgn0000543",727.252014009111,-0.172315782760833,0.15722275216338,-1.09599775089657,0.27307975873291,0.6752355412757
"FBgn0000546",937.51615000797,0.127543288589038,0.1353035638622,0.942645448119422,0.345862285046713,0.740764744838856
"FBgn0000547",341.818021903022,-0.531438981122214,0.200814714667382,-2.6464145418948,0.00813500570591866,0.0721061261878179
"FBgn0000551",1.61860903967822,-0.0277786047813556,1.57948764299886,-0.0175870985154492,0.98596824897981,NA
"FBgn0000552",0,NA,NA,NA,NA,NA
"FBgn0000556",196243.90431698,0.192102389618261,0.113168602285724,1.69748839994726,0.0896043623574121,0.374386098343745
"FBgn0000557",43.7341308235938,-0.308283267397658,0.283756356603497,-1.08643651577622,0.277285913499821,0.679657765118229
"FBgn0000559",107460.019098875,-0.0169186059033114,0.111994305795284,-0.151066661676864,0.879923130770141,0.975209642495248
"FBgn0000560",0.330918536227288,0.137118926217776,3.51084515406208,0.0390558171040747,0.968845886914355,NA
"FBgn0000562",1459.2751425309,0.133243880843201,0.110196444106034,1.20914864289986,0.226605744181113,0.61915010010125
"FBgn0000564",0,NA,NA,NA,NA,NA
"FBgn0000565",602.088255866095,-0.743699337881558,0.181411588295759,-4.09951395535488,4.14018706372942e-05,0.000902062223335601
"FBgn0000566",798.3232117264,-0.144053888162871,0.137591590787193,-1.04696724079361,0.295114687413772,0.697464219914043
"FBgn0000567",261.177919822776,1.22641843267271,0.169246414653649,7.24634808472895,4.28158908837339e-13,4.09605356121055e-11
"FBgn0000568",3629.21943784739,0.209078830864864,0.218401172995016,0.957315512539102,0.338408027890252,0.734438074610318
"FBgn0000575",1422.24769661688,-0.311937287534424,0.173768319701363,-1.79513324448621,0.0726324731850593,0.328008721822707
"FBgn0000576",0,NA,NA,NA,NA,NA
"FBgn0000577",0.349397966457172,1.81446498333571,3.37338702964676,0.537876314632569,0.59066244131597,NA
"FBgn0000578",5449.57609365189,0.3256691867078,0.112488392564271,2.89513592721781,0.0037899438123005,0.0392334606340511
"FBgn0000579",8747.44837739629,-0.468882515881863,0.13357133230717,-3.51035291617506,0.000447512310225399,0.0068847411423401
"FBgn0000581",3447.52686953777,0.156123629270095,0.119349362924777,1.3081228541496,0.190831642922116,0.569930475235459
"FBgn0000588",339.933386184802,0.172099363196786,0.157856553876448,1.09022627803902,0.275613480532931,0.677875590566071
"FBgn0000591",0.125504515033079,0.772410189230799,3.81342573113189,0.202550211723026,0.839486608507097,NA
"FBgn0000592",3.23520019938391,0.100174830796548,1.0678090263877,0.0938134332273163,0.925257360576241,NA
"FBgn0000594",21.505280933451,0.396519549577728,0.465629812942295,0.851576807490348,0.394449016530521,0.770757333584045
"FBgn0000606",0.880100618936038,0.171573336654892,2.07421061169597,0.0827174134041316,0.934076238428721,NA
"FBgn0000611",1381.11303369116,0.211182337781313,0.113398234682761,1.86230710180021,0.0625598150193116,0.299761278299212
"FBgn0000615",382.457014293175,0.048887829560833,0.195964777634171,0.249472533539151,0.802995284437389,0.954201737432144
"FBgn0000617",819.388621367137,-0.0645991300292461,0.161910122593599,-0.398981416321898,0.689906897412413,0.915886766177665
"FBgn0000618",151.72002665168,-0.30553338093476,0.193253226148459,-1.58100015727575,0.11387800177468,0.430821185804846
"FBgn0000625",0.464091817696793,-0.409327527928681,2.45542739385566,-0.16670316905031,0.867603611890655,NA
"FBgn0000629",1117.35000501314,0.136021233194312,0.129330440875976,1.05173408729621,0.292921567143476,0.695954539028043
"FBgn0000630",20.7692279739226,0.122848397070504,0.479250561135034,0.256334383374649,0.797692649834022,0.952598619864133
"FBgn0000633",24.6651166473495,-1.06698826516407,0.382043953571644,-2.79284164868737,0.00522472616055315,0.0509196672532598
"FBgn0000634",352.305103674179,-0.376966590712037,0.146904666564527,-2.56606273665553,0.0102860222239978,0.0864753161316501
"FBgn0000635",153.589865339278,-0.462423947172013,0.33532103334529,-1.37904843772756,0.167879819999208,0.531181207335118
"FBgn0000636",50.0555692361442,0.28402529210759,0.270852406072789,1.04863492344706,0.294346176000721,0.696769972370309
"FBgn0000639",0.882348946657227,1.75863314845342,2.08396066674027,0.84388979913151,0.39873098897798,NA
"FBgn0000640",1.06788039144157,0.325800990163664,2.17919905858312,0.149504924242898,0.881155224053771,NA
"FBgn0000644",6.04034382374812,1.01129921928273,0.767809199118591,1.31712308271854,0.187797370907206,NA
"FBgn0000658",3.95393057502517,-0.617929611301197,0.865997859402759,-0.71354634955721,0.475507742797915,NA
"FBgn0000659",2.16928769382924,-0.960175568652027,1.18614059078729,-0.80949558265662,0.418230142675119,NA
"FBgn0000662",1177.02435639332,0.132253976904647,0.100233630042568,1.31945712081345,0.187016336227504,0.564338548664853
"FBgn0000667",1500.48249436884,0.108025049690303,0.159004565481309,0.679383320619188,0.496895015401206,0.832176076015699
"FBgn0000709",2264.80155116433,0.157685033538598,0.117841736826461,1.33810853255509,0.180861059707306,0.553014915482698
"FBgn0000711",1054.22117364293,-0.0493431372498224,0.125605854701364,-0.392841061168198,0.694436875268631,0.916300482564193
"FBgn0000715",0.167018587456651,-0.199133464217501,3.80781084362455,-0.0522960494613097,0.958292801084791,NA
"FBgn0000719",2103.48669163677,0.118361963218459,0.115038135823516,1.02889326544758,0.303529833364532,0.705858852010731
"FBgn0000721",930.396084103045,-0.0839230660449094,0.106653121745065,-0.786878664888141,0.431352897992673,0.794456775833817
"FBgn0000723",2013.91808753976,0.0737967040783291,0.120700683246123,0.611402538027467,0.540933122826025,0.852843965910814
"FBgn0000808",130.707370562256,0.0226255630334616,0.190694595499032,0.11864816081574,0.905554107997076,0.980629637166437
"FBgn0000810",291.937357460634,0.0374768671795513,0.231322517860806,0.162011323091781,0.871296937134406,0.97136384585084
"FBgn0000826",125.672709110785,-0.598380831051623,0.203639928291779,-2.93842585818559,0.00329883549803128,0.0351102402175375
"FBgn0000927",33.9658396948468,-0.276424613912233,0.372087316641606,-0.742902543433065,0.457540685724873,0.812932641800298
"FBgn0000928",677.61312347261,-0.470045450898588,0.132827563027377,-3.53876439637538,0.000402004475686891,0.00627745450495683
"FBgn0000964",0.277391822383485,-0.147407319364052,3.68497048754808,-0.0400023066296346,0.968091287342001,NA
"FBgn0000986",2374.76331148278,-0.0467040432981747,0.11990590139408,-0.389505793753039,0.696902025595611,0.917364032089437
"FBgn0000996",1207.38816067516,0.229234291131552,0.104101508140662,2.20202661062133,0.0276634288148368,0.175089519411321
"FBgn0001075",44.38551226584,0.0101280786171287,0.30517344528386,0.0331879420495056,0.973524713677417,0.99272803135716
"FBgn0001077",0,NA,NA,NA,NA,NA
"FBgn0001078",1144.96895658426,0.0062754311591521,0.165273913117577,0.0379698830915181,0.969711694516288,0.992099089784684
"FBgn0001079",376.75091808679,0.0244644067707989,0.132612802445419,0.184479977194268,0.853636933462882,0.96519206978622
"FBgn0001083",189.883006910654,-0.0914269881231081,0.207703275883548,-0.440180771026298,0.659806185539976,0.902772790111658
"FBgn0001084",68.632578755179,-0.375801649746753,0.227334254934655,-1.65307973430917,0.0983146371898941,0.394158345535399
"FBgn0001085",9.94534595265103,-0.580126386037765,0.62361632906112,-0.930261699386817,0.3522356032188,0.74338047033695
"FBgn0001086",1137.42419030309,-0.00146006564496714,0.10309865727589,-0.0141618298777649,0.988700872276405,0.996603773762446
"FBgn0001087",1704.4552673577,-0.0854553169785326,0.114677450493576,-0.745179776937227,0.456163046596281,0.812932641800298
"FBgn0001089",51.9275986701211,-0.164204653141213,0.283421025859989,-0.579366518919913,0.562341890487798,0.860579833213893
